"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","budget","dataset","epochs","fanout","hidden","layer","mode","num_parts","num_threads","run","sampler","seed","fastladies","accuracy","auroc","dataloading time","end-to-end time","equality","f1","inference time","loss","modelpath","num_edges","num_nodes","overall training time","parity","process cpu times","sampling time","system cpu stats","system cpu times","test-acc","test-auroc","test-f1","time per epoch","used memory","used memory full","sampled_edges","sampled_nodes"
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T15:23:38.000Z","59","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","2","labor","10","","0.680311918258667","0.7377156019210815","5.780213084071875","54.91190493386239","4.906742095947266","0.6848577857017517","1.607626256532967","0.6127302646636963","2024-05-22-17-23-38-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","46.99136996362358","0.6152345538139343","[1254.33,21.74,0,0.03,0]","0.0015245424583554268","[5996593742,30722435759,30182129761,0]","[87721692.53,1172.99,8826436.2,118414729.09,1459.54,0,9413,556963.45,0,0]","0.704598605632782","0.7543137669563293","0.6901062726974487","0.4696082819439471","1559.3125","[1635057664,22804516864,198848512,2838528,0,4582060032,0,1616478208,1621712896,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T15:22:34.000Z","57","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","2","labor","10","","0.6335282921791077","0.6903958320617676","5.785275840200484","52.51415091194213","5.98853874206543","0.6099585294723511","1.847652700729668","0.6493608951568604","2024-05-22-17-22-34-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","44.34948557149619","0.6753525733947754","[1167.73,20.49,0,0.05,0]","0.001279386691749096","[5995949413,30721156675,30181488862,0]","[87720445.36,1172.99,8826411.29,118413876.18,1459.49,0,9410.34,556956.66,0,0]","0.6897895336151123","0.7385592460632324","0.6851266026496887","0.44317634388804433","1359.7265625","[1425776640,22862925824,198672384,2838528,0,4367814656,0,1406435328,1411662848,0]","",""
"gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T15:21:38.000Z","48","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","2","labor","10","","0.5828459858894348","0.6093778610229492","5.966229216195643","42.43351109419018","5.067888259887695","0.6900347471237183","2.2409341083839536","0.6730388104915619","2024-05-22-17-21-38-gcn-pokec-z-labor-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","33.707253033295274","0.2603567838668823","[914.05,26.08,0,0.04,0]","0.0013162307441234589","[5995229745,30719861481,30180879374,0]","[87719284.62,1172.99,8826387.64,118412959.75,1459.47,0,9408.29,556949.68,0,0]","0.6804364919662476","0.7190529108047485","0.6789349913597107","0.3367590184137225","1158.30859375","[1214574592,22824083456,199106560,2838528,0,4033290240,0,1196228608,1201487872,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T15:18:56.000Z","154","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","2","neighbor","10","","0.7126705646514893","0.7798871994018555","6.045678421854973","149.01235250290483","5.2457075119018555","0.7240734100341797","1.8082729848101735","0.5792495012283325","2024-05-22-17-18-56-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","140.59310448449105","0.1138800084590912","[3312.86,170.42,0,0.04,0]","0.001270011067390442","[5994614515,30718734371,30180398044,0]","[87718373.9,1172.99,8826358.37,118412138.44,1459.44,0,9406.31,556944.46,0,0]","0.7065471410751343","0.7660025954246521","0.7062036395072937","1.4056114017497747","978.05078125","[1025560576,8132124672,199237632,2838528,0,3525808128,0,1006522368,1011833856,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T15:16:05.000Z","162","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","2","neighbor","10","","0.7060428857803345","0.7730216979980469","5.899727205745876","157.46154483035207","4.32267951965332","0.7154716849327087","1.7947873892262578","0.5926264524459839","2024-05-22-17-16-06-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","149.2312402036041","0.08679844439029694","[3408.21,179.47,0,0.04,0]","0.001227840781211853","[5993404776,30716394088,30178737498,0]","[87715081.8,1172.99,8826185.78,118410453.81,1459.39,0,9403.6,556928.83,0,0]","0.7038191556930542","0.7607004046440125","0.6981731653213501","1.4919793728925288","877.16796875","[919777280,8026144768,199634944,2838528,0,3420946432,0,901210112,906522624,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T15:13:37.000Z","140","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","2","neighbor","10","","0.710331380367279","0.77608323097229","5.944754674099386","134.87734537757933","4.393150329589844","0.7160871028900146","1.6247051851823926","0.589459016919136","2024-05-22-17-13-38-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","126.79008650686592","0.018477551639080048","[3205.92,118.86,0,0.04,0]","0.0010638413950800896","[5991888750,30713874928,30176969580,0]","[87711697.83,1172.99,8826004.19,118408598.06,1459.33,0,9400.54,556902.92,0,0]","0.698363184928894","0.7593069076538086","0.6886564493179321","1.2675758267194033","950.328125","[996491264,8098529280,198258688,2838528,0,3498622976,0,976998400,982262784,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T15:11:27.000Z","122","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","2","neighbor","10","","0.710331380367279","0.7773382663726807","5.934077524580061","117.38141181599347","4.03348445892334","0.713900625705719","1.9084437135607004","0.5782378017902374","2024-05-22-17-11-27-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","109.01140998024492","0.03735051304101944","[2832.19,132.89,0,0.04,0]","0.0011901669204235077","[5990485475,30711548831,30175388963,0]","[87708513.71,1172.99,8825883.02,118407207.38,1459.28,0,9397.4,556888.06,0,0]","0.6991426348686218","0.7583457231521606","0.6848979592323303","1.0897690384928138","889.56640625","[932777984,8029478912,199098368,2838528,0,3436204032,0,913702912,918924288,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T15:09:37.000Z","102","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","2","neighbor","10","","0.7013645172119141","0.7591260671615601","5.852522131986916","97.03353075496852","4.169003486633301","0.7042471170425415","2.043296705931425","0.5993937700986862","2024-05-22-17-09-37-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","88.62349038105458","0.1878676414489746","[2431.89,62.47,0,0.04,0]","0.0011950768530368805","[5989559725,30709463593,30174017611,0]","[87705696.02,1172.99,8825747.59,118406018.99,1459.24,0,9393.38,556874.1,0,0]","0.7007014751434326","0.7536719441413879","0.6821191906929016","0.8858953159209341","942.46484375","[988246016,8159666176,198905856,2838528,0,3493056512,0,968835072,974143488,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T15:08:01.000Z","88","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","2","neighbor","10","","0.7009746432304382","0.7537953853607178","5.88041714951396","82.7299768589437","4.267901420593262","0.7048864960670471","1.530387131497264","0.5984648019075394","2024-05-22-17-08-01-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","74.80011284910142","0.1964760720729828","[2075.71,43.34,0,0.03,0]","0.0012115947902202606","[5988639907,30707614104,30172836031,0]","[87703271.53,1172.99,8825682.05,118404993.06,1459.22,0,9390.23,556864.5,0,0]","0.6995323300361633","0.7563049793243408","0.6815365552902222","0.747659106766805","925.17578125","[970117120,8088535040,199245824,2838528,0,3476566016,0,951402496,956690432,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T15:06:35.000Z","78","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","2","neighbor","10","","0.6884990334510803","0.7541013956069946","5.881627618335187","73.11080557480454","4.214522838592529","0.6932821273803711","1.7867363328114152","0.6002975106239319","2024-05-22-17-06-35-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","64.93776581156999","0.22071844339370728","[1802.62,41.54,0,0.05,0]","0.001226162537932396","[5987871935,30705870203,30171833377,0]","[87701201.04,1172.99,8825635.47,118404058.91,1459.2,0,9387.27,556854.37,0,0]","0.705377995967865","0.7547887563705444","0.6855241060256958","0.6490554473269731","942.703125","[988495872,8179224576,198569984,2838528,0,3494731776,0,969396224,974676992,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T15:05:16.000Z","71","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","2","neighbor","10","","0.6927875280380249","0.7408721446990967","5.8208785047754645","66.04402181785554","4.668556213378906","0.6945736408233643","1.8157952958717944","0.6130654364824295","2024-05-22-17-05-16-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","57.8619742942974","0.313732385635376","[1591.52,32.44,0,0.04,0]","0.0012586703523993492","[5987104435,30704175132,30170953531,0]","[87699407.52,1172.99,8825590.83,118403159.53,1459.17,0,9385.44,556846.27,0,0]","0.7014809250831604","0.7511933445930481","0.6726495623588562","0.5782966227550059","854.50390625","[896012288,8097415168,198705152,2838528,0,3403689984,0,877424640,882637824,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T15:04:03.000Z","65","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","2","neighbor","10","","0.6495126485824585","0.7019915580749512","5.84529332537204","58.58781705703586","4.304767608642578","0.650602400302887","1.9773122016340496","0.6401664763689041","2024-05-22-17-04-04-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","50.22899311129004","0.4196074604988098","[1349.56,25.9,0,0.04,0]","0.0011446448042988775","[5986332088,30702523537,30170154093,0]","[87697826.51,1172.99,8825554.85,118402238.43,1459.15,0,9384.51,556838.4,0,0]","0.697583794593811","0.7443944215774536","0.6780083179473877","0.5019508970621973","883.875","[926810112,8400531456,199241728,2838528,0,3435401216,0,907862016,913150976,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T15:03:00.000Z","56","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","2","neighbor","10","","0.6132553815841675","0.6483604311943054","6.210481132380664","51.54657216463238","7.148642063140869","0.6403190493583679","1.988663841970265","0.6710037291049957","2024-05-22-17-03-00-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","42.82337979692966","0.03588742017745972","[1174.92,25.21,0,0.05,0]","0.001207415945827961","[5985510436,30700926598,30169453422,0]","[87696488.85,1172.99,8825525.69,118401369.17,1459.13,0,9383.73,556831.76,0,0]","0.6028838753700256","0.7029298543930054","0.6814629435539246","0.4278963460214436","855.03125","[896565248,8639180800,198959104,2838528,0,3408224256,0,877621248,882892800,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T11:25:29.000Z","203","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","1","vrgcn","10","","0.7169590592384338","0.7919807434082031","5.89585429802537","197.6998445726931","6.746015548706055","0.7247915267944336","1.2736737709492445","0.4597020149230957","2024-05-22-13-25-30-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","184.02298779040575","0.1649511754512787","[4167.61,343.64,0,0.04,0]","5.97680460754782","[5861855763,30462326605,30041065756,0]","[87444423.58,1172.99,8819328.59,118249260.92,1454.38,0,9063.31,555474.56,0,0]","0.7190179228782654","0.7813236117362976","0.7164766192436218","1.8398858555871993","1996.12890625","[2093092864,23056117760,198586368,2838528,0,5016207360,0,2074484736,2079710208,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T11:22:03.000Z","198","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","1","vrgcn","10","","0.7181286811828613","0.7921682000160217","5.927349605597556","192.73824709653857","7.109797477722168","0.7254082560539246","1.2021425543352962","0.4542566165328026","2024-05-22-13-22-03-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","179.3104342063889","0.1651812195777893","[4114.24,320.14,0,0.04,0]","5.780548340640962","[5859987987,30459005496,30038904960,0]","[87440277.85,1172.99,8818983.22,118247026.37,1454.29,0,9058.81,555449.78,0,0]","0.7159002423286438","0.7847657799720764","0.7101391553878784","1.792756657768041","1846.8984375","[1936613376,23028678656,198909952,2838528,0,4808552448,0,1917829120,1923083264,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T11:18:50.000Z","185","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","1","vrgcn","10","","0.7157894968986511","0.7914743423461914","5.907303091138601","178.26595931965858","6.973813056945801","0.7264540195465088","1.4680586904287338","0.455970361828804","2024-05-22-13-18-50-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","164.4727223208174","0.16191288828849792","[3825.61,320.79,0,0.03,0]","5.889541693031788","[5858188212,30455738993,30036789663,0]","[87436186.64,1172.99,8818660.9,118244844.88,1454.19,0,9053.62,555424.83,0,0]","0.7162899374961853","0.7861720323562622","0.71315997838974","1.6443154228292405","1727.0390625","[1811091456,22977486848,198565888,2838528,0,4668133376,0,1792188416,1797451776,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T11:15:44.000Z","179","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","1","vrgcn","10","","0.710331380367279","0.7889499068260193","5.861470220610499","173.45959461852908","7.133703231811523","0.719092607498169","1.1994079016149044","0.4544447213411331","2024-05-22-13-15-44-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","159.61182355787605","0.16694527864456177","[3783.67,297.85,0,0.04,0]","6.254718359559774","[5856362050,30452547274,30034805199,0]","[87432375.76,1172.99,8818337.61,118242900.5,1454.1,0,9048.79,555401.81,0,0]","0.7166796326637268","0.7843596339225769","0.7127617597579956","1.5957948663644492","1704.046875","[1786822656,22954192896,198754304,2838528,0,4642889728,0,1768218624,1773403136,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T11:13:20.000Z","136","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","1","vrgcn","10","","0.7189083695411682","0.7891675233840942","5.977034671232104","131.84424580354244","6.953910827636719","0.7298613786697388","1.5793077740818262","0.455330103635788","2024-05-22-13-13-20-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","117.55346699710935","0.1706770658493042","[3140.92,170.99,0,0.04,0]","6.2113600904121995","[5854434400,30449343291,30032812183,0]","[87428622.53,1172.99,8818038.63,118241051.37,1454,0,9044.44,555364.14,0,0]","0.7155105471611023","0.7845758199691772","0.7114624381065369","1.1752220158837736","1866.453125","[1957117952,22989344768,199143424,2838528,0,4871483392,0,1937747968,1942925312,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T11:11:08.000Z","125","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","1","vrgcn","10","","0.7040935754776001","0.7846985459327698","5.877861076965928","119.14954111073166","7.086636543273926","0.7166853547096252","1.1869279760867355","0.45414823293685913","2024-05-22-13-11-08-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","105.62437442038208","0.16287854313850403","[2904.77,108.24,0,0.04,0]","5.941458957269788","[5852942922,30446745890,30031212710,0]","[87425499.8,1172.99,8817864.97,118239756.35,1453.94,0,9040.06,555346.16,0,0]","0.7139516472816467","0.7845697402954102","0.7061649560928345","1.0559177639801056","1746.96484375","[1831825408,22985637888,198713344,2838528,0,4711493632,0,1813356544,1818502144,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T11:09:01.000Z","120","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","1","vrgcn","10","","0.7033138275146484","0.779059886932373","5.910923448391259","114.73786488268524","7.177275657653809","0.721958339214325","0.9453819207847118","0.4598085507750511","2024-05-22-13-09-01-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","101.27964722830802","0.14530202746391296","[2744.23,104.8,0,0.04,0]","6.092899432405829","[5851599308,30444192336,30029775775,0]","[87422615.68,1172.99,8817753.89,118238560.33,1453.9,0,9035.88,555329.89,0,0]","0.7190179228782654","0.7860957384109497","0.7175871729850769","1.0124717567674817","1551.04296875","[1626386432,22943637504,198541312,2838528,0,4414058496,0,1607475200,1612647424,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T11:07:04.000Z","108","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","1","vrgcn","10","","0.6853801012039185","0.7610382437705994","5.848908171057701","102.17099593859166","7.15920352935791","0.707290530204773","1.40841733943671","0.4582994431257248","2024-05-22-13-07-04-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","88.32414364721626","0.14966928958892822","[2454,96.18,0,0.04,0]","6.071913780644536","[5850084639,30441499317,30028372696,0]","[87419886.95,1172.99,8817645.95,118237288.64,1453.86,0,9031.58,555313.22,0,0]","0.7166796326637268","0.7868080735206604","0.7147901058197021","0.8828999033011496","1353.66015625","[1419415552,22828851200,198815744,2838528,0,4199632896,0,1399926784,1405197312,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T11:05:18.000Z","98","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","1","vrgcn","10","","0.6853801012039185","0.7496748566627502","5.902137962169945","93.7294335765764","6.251699447631836","0.7151429653167725","1.5855333292856812","0.4608483761548996","2024-05-22-13-05-18-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","80.0584839200601","0.13878010213375092","[2316.52,62.11,0,0.05,0]","5.671228921972215","[5848708955,30438934835,30027120503,0]","[87417443.56,1172.99,8817546.72,118236186.63,1453.82,0,9027.89,555299.68,0,0]","0.7178487777709961","0.7847381830215454","0.7049714922904968","0.8002513977233321","1394.3984375","[1462132736,22867390464,198983680,2838528,0,4316000256,0,1443864576,1449123840,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T11:03:42.000Z","88","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","1","vrgcn","10","","0.6397660970687866","0.6943375468254089","5.954156613908708","83.59298358950764","6.793399810791016","0.6952506303787231","1.3300090916454792","0.45997806638479233","2024-05-22-13-03-42-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","70.01358442008495","0.13453032076358795","[2091.77,26.16,0,0.04,0]","5.765908311121166","[5847547202,30436658671,30025970489,0]","[87415141.75,1172.99,8817481.74,118235177.53,1453.78,0,9023.79,555286.49,0,0]","0.7182385325431824","0.7898682355880737","0.710220456123352","0.699813657104969","817.0859375","[856776704,8016977920,198619136,2838528,0,3368333312,0,838242304,843459584,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T10:59:25.000Z","249","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","1","shadow","10","","0.9124162197113036","0.612949013710022","5.9155422588810325","243.55907083489","65.83255004882812","0.008168927393853664","1.861269410699606","0.303515262901783","2024-05-22-12-59-26-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","235.24506672937423","1.859720230102539","[3290.64,191.24,0,0.05,0]","0.0012359488755464554","[5846544074,30434750189,30024933085,0]","[87413061.97,1172.99,8817452.17,118234220.53,1453.74,0,9021.14,555275.42,0,0]","0.4707716405391693","0.5911346673965454","0.027220631018280983","2.352129344632849","1009.31640625","[1058344960,8131010560,199307264,2838528,0,3578163200,0,1039466496,1044753408,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T10:55:13.000Z","245","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","1","shadow","10","","0.9117615818977356","0.6120204329490662","5.8544505555182695","239.40571053512392","65.53922271728516","0.0025429115630686283","2.023972114548087","0.30508772283792496","2024-05-22-12-55-14-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","231.0150346206501","1.8516645431518557","[3385.34,173.76,0,0.04,0]","0.0011113910004496574","[5845622405,30432590599,30023364008,0]","[87409789.95,1172.99,8817259,118229514.88,1453.69,0,9018.02,555259.07,0,0]","0.4699922204017639","0.5908061861991882","0.024390242993831635","2.3098001905996353","984.41796875","[1032237056,8112508928,198782976,2838528,0,3551567872,0,1013456896,1018669056,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T10:51:23.000Z","222","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","1","shadow","10","","0.910584270954132","0.6140682101249695","5.891823256388307","217.92683671973649","65.31881713867188","0.000997008988633752","1.7406977796927094","0.305503785610199","2024-05-22-12-51-23-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","209.7736330414191","1.8495264053344729","[3131.53,169.58,0,0.05,0]","0.001315547153353691","[5844664935,30430404507,30021784355,0]","[87406422.46,1172.99,8817083.15,118225026.5,1453.64,0,9014.82,555240.67,0,0]","0.4696024954319","0.5915237069129944","0.022972002625465393","2.0974150978773833","1025.5234375","[1075339264,8154681344,198746112,2838528,0,3595014144,0,1056370688,1061639168,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T10:47:40.000Z","215","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","1","shadow","10","","0.9094553589820862","0.6197702884674072","5.932330954819918","209.99448869004848","62.88573455810547","0.0014892033068463206","2.254275983199477","0.30696679651737213","2024-05-22-12-47-40-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","201.24727941676977","1.711594581604004","[3187.95,143.08,0,0.04,0]","0.001147281378507614","[5843768406,30428356282,30020296146,0]","[87403310.82,1172.99,8816911.49,118220963.66,1453.56,0,9011.44,555224.39,0,0]","0.4699922204017639","0.5931993126869202","0.024390242993831635","2.0121154510509225","1014.1328125","[1063395328,8144789504,198975488,2838528,0,3587289088,0,1044766720,1050050560,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T10:45:10.000Z","142","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","1","shadow","10","","0.9036331176757812","0.6094053387641907","5.9330358086153865","138.10010994318873","67.74344635009766","0.0005100739654153585","1.8614285672083497","0.31895340979099274","2024-05-22-12-45-10-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","129.78766322880983","1.877657890319824","[2142.5,88.24,0.01,0.03,0]","0.001081257127225399","[5842662820,30426226912,30018747580,0]","[87400144.1,1172.99,8816766.21,118217207.69,1453.43,0,9008.18,555196.23,0,0]","0.46765393018722534","0.5955010652542114","0.015850143507122993","1.2974849019944668","953.52734375","[999845888,8112476160,198791168,2838528,0,3515764736,0,981008384,986286080,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T10:43:12.000Z","110","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","1","shadow","10","","0.8995464444160461","0.615167498588562","5.945578940212727","104.16951610241084","66.06732940673828","0.0011600927682593465","2.055923824198544","0.3238551765680313","2024-05-22-12-43-12-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","95.638905021362","1.870767593383789","[1631.58,57.75,0,0.05,0]","0.0012761112302541733","[5842028263,30424600423,30017611391,0]","[87398014.7,1172.99,8816675.3,118214593.76,1453.37,0,9005.23,555184.82,0,0]","0.4703819155693054","0.599616527557373","0.02720114588737488","0.956000971989706","951.65625","[997883904,8113385472,198807552,2838528,0,3512979456,0,978296832,983527424,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T10:41:36.000Z","89","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","1","shadow","10","","0.8936535716056824","0.6206701397895813","5.883604245260358","83.33897264394909","63.17035675048828","0.0007097232155501842","2.28888467606157","0.3348125219345093","2024-05-22-12-41-37-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","74.64252420049161","1.7620744705200195","[1452.97,41,0,0.04,0]","0.0012122951447963717","[5841496562,30423133971,30016656422,0]","[87396394.36,1172.99,8816614.94,118212562.86,1453.28,0,9003.8,555175.38,0,0]","0.4696024954319","0.60381680727005","0.022972002625465393","0.7460487537924201","885.9453125","[928980992,8516771840,198676480,2838528,0,3447017472,0,909856768,915034112,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T10:40:26.000Z","62","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","1","shadow","10","","0.8807347416877747","0.6489640474319458","5.875776146538556","57.751730483956635","53.63793182373047","0.008128137327730656","2.2056467570364475","0.35503485798835754","2024-05-22-12-40-26-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","49.14810725860298","1.685039520263672","[1102.13,38.13,0,0.04,0]","0.0013048779219388962","[5840919037,30421671830,30015790597,0]","[87394943.38,1172.99,8816570.78,118211001.05,1453.24,0,9002.72,555166.17,0,0]","0.4731099009513855","0.6244317293167114","0.03703703731298447","0.49106855179183184","936.78515625","[982290432,8578789376,199192576,2838528,0,3502608384,0,963538944,968828928,0]","",""
