"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""run"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""test-acc"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""time per epoch"",""used memory"",""used memory full"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-100000,""finished"",""-"",""jana-vatter"","""",""2023-12-21T05:20:29.000Z"",""5882"","""",""gat"",""1024"",""100000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.778435230255127"",""saint"",""0.7934595942497253"",""16.199796868488193"",""5877.128268277273"",""111.74699939228594"",""1.3336282783221705"",""5748.418021352962"",""[119827.77,3355.64,0,0.05,0]"",""0.002434823662042618"",""[6045071903,23986896289,21709316152,0]"",""[61112623.76,1484.58,6896735.76,359094210.94,3346.43,0,10514.34,391000.87,0,0]"",""287.4204804614186"",""13586.265625"",""[14246232064,20776005632,197529600,2838528,0,16749965312,0,14229827584,14238262272,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-20T00:23:08.000Z"",""104233"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[50]"",""16"",""2"",""cpu"",""10"",""32"",""0.7542360424995422"",""shadow"",""0.8409010171890259"",""16.551363112404943"",""104228.10702093132"",""128.20505146868527"",""0.7918422110957802"",""104082.81503471172"",""[1496696.5,203015.44,0,0.04,0]"",""0.002576807513833046"",""[6033099433,23945075974,21669000037,0]"",""[60993333.27,1481.31,6893380.25,359029040.74,3344.65,0,10510.23,390275.13,0,0]"",""5204.139975746255"",""12776.80859375"",""[13397454848,20032925696,197431296,2838528,0,15905497088,0,13384712192,13393160192,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-19T01:22:53.000Z"",""82806"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[40]"",""16"",""2"",""cpu"",""10"",""32"",""0.7710275053977966"",""shadow"",""0.8481878638267517"",""13.416555907577276"",""82801.38136034831"",""136.03184154815972"",""0.7604516800203471"",""82651.37509871274"",""[1176185.34,165845.08,0,0.04,0]"",""0.00193888321518898"",""[5981188612,23480224526,21174377393,0]"",""[59505720.93,1477.76,6691518.26,357394474.44,3314.56,0,10449.59,379310.7,0,0]"",""4132.567900519166"",""12753.25"",""[13372751872,19953364992,197341184,2838528,0,15879938048,0,13359235072,13367666688,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-18T10:17:23.000Z"",""54321"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[30]"",""16"",""2"",""cpu"",""10"",""32"",""0.7580031752586365"",""shadow"",""0.8435701727867126"",""13.107672231271865"",""54317.12922586873"",""133.3503756634891"",""0.7903993790631467"",""54170.12742959894"",""[809523.41,117184.31,0,0.03,0]"",""0.002246381714940071"",""[5935503995,23107642974,20794575019,0]"",""[58336485.51,1463.45,6526582.83,356087669.59,3291.92,0,10411.44,370666.26,0,0]"",""2708.5056376894004"",""12668.40625"",""[13283786752,19982872576,197996544,2838528,0,15789314048,0,13269323776,13277766656,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-18T02:17:31.000Z"",""28784"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[20]"",""16"",""2"",""cpu"",""10"",""32"",""0.7436323165893555"",""shadow"",""0.838314414024353"",""12.573669631034136"",""28777.207119971514"",""135.0473851878196"",""0.8375851962850501"",""28628.826163103804"",""[439937.11,65385.51,0.01,0.04,0]"",""0.00242755189538002"",""[5896631068,22841755875,20528233602,0]"",""[57531797.99,1463.25,6410054.83,355276585.22,3278.81,0,10377.77,364581.16,0,0]"",""1431.4406771916897"",""12745.69140625"",""[13364826112,19941216256,197087232,2838528,0,15872110592,0,13351297024,13359660032,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-18T00:27:09.000Z"",""6613"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10]"",""16"",""2"",""cpu"",""10"",""32"",""0.7361626625061035"",""shadow"",""0.8302996158599854"",""10.383147338405252"",""6606.3709021080285"",""111.280131816864"",""0.9353001160942828"",""6484.149201048538"",""[138360.59,7235.31,0,0.04,0]"",""0.0023131035268306732"",""[5863445791,22682869978,20376714354,0]"",""[57094509.13,1460.25,6345037.75,354861064.89,3271.7,0,10343.91,361222.45,0,0]"",""324.2070183351636"",""13459.12890625"",""[14112919552,21068300288,198152192,2838528,0,16615882752,0,14096109568,14104580096,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-3500-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T23:58:59.000Z"",""1682"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""3500"",""32"",""0.1310393512248993"",""cluster"",""0.13083021342754364"",""9.653892004862428"",""1676.701984493062"",""137.45356967113912"",""4.774892330169678"",""1399.201441610232"",""[23009.27,3800.21,0.02,0.52,0]"",""129.87640959769487"",""[5847499523,22627469954,20327264525,0]"",""[56956832.65,1460.25,6337821.88,354794998.57,3269.98,0,10306.2,360404.64,0,0]"",""69.95971540166065"",""12693.5234375"",""[13310124032,19889963008,198320128,2838528,0,15814692864,0,13294854144,13303351296,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-5000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T23:30:55.000Z"",""1676"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""5000"",""32"",""0.1710480898618698"",""cluster"",""0.1686268299818039"",""12.426492715254426"",""1670.2726698871702"",""128.94476185925305"",""4.578159332275391"",""1349.1172052491456"",""[22265.63,3810.61,0.01,0.53,0]"",""179.27880757674575"",""[5845712105,22618815121,20318979006,0]"",""[56933964.44,1460.25,6334039.63,354767752.18,3265.52,0,10305.2,360218.38,0,0]"",""67.45550079932437"",""12690.8203125"",""[13307289600,19886616576,199036928,2838528,0,15811350528,0,13292535808,13300921344,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-6000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T23:04:10.000Z"",""1596"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""6000"",""32"",""0.29899492859840393"",""cluster"",""0.2979356348514557"",""12.22943646647036"",""1589.173145443201"",""139.0798320453614"",""4.444061915079753"",""1289.632464952767"",""[21911.61,3674.15,0.02,0.53,0]"",""147.69107679091394"",""[5843889126,22610259104,20310978447,0]"",""[56911826.9,1460.25,6330245.66,354739934.3,3259.97,0,10304.16,360038.72,0,0]"",""64.48125014426186"",""12667.71875"",""[13283065856,19863736320,198881280,2838528,0,15788466176,0,13269245952,13277785088,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-10000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T22:39:33.000Z"",""1469"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10000"",""32"",""0.45899060368537903"",""cluster"",""0.4637940227985382"",""8.198141319677234"",""1464.430833587423"",""118.03659794479609"",""3.3230042695999145"",""1118.5672359298917"",""[21025.71,2989.81,0.02,0.58,0]"",""219.0782415289432"",""[5841725557,22601606167,20303191520,0]"",""[56890041.67,1456.46,6326585.22,354714314.43,3253.52,0,10303.21,359849.27,0,0]"",""55.92798476787284"",""12872.48046875"",""[13497774080,20074684416,198840320,2838528,0,15999418368,0,13480046592,13488546816,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-25000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T22:16:41.000Z"",""1364"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""25000"",""32"",""0.6678812503814697"",""cluster"",""0.6577692627906799"",""12.724898271262646"",""1358.669165769592"",""102.28912016749382"",""2.465221996307373"",""899.5656010620296"",""[20750.62,1176.9,0.02,0.87,0]"",""343.57470626197755"",""[5839643964,22593264512,20295606154,0]"",""[56869114.96,1456.25,6323602.91,354691089.76,3247.06,0,10302.36,359708.59,0,0]"",""44.977939021680506"",""13397.73828125"",""[14048546816,20625633280,198934528,2838528,0,16550363136,0,14031409152,14039883776,0]"""
"gat-ogbn-products-labor-cpu-32-20-2-16-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T20:17:28.000Z"",""7145"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[50]"",""16"",""2"",""cpu"",""10"",""32"",""0.6653956174850464"",""labor"",""0.8352363705635071"",""13.133101811632514"",""7141.315243404359"",""112.80851842463017"",""0.7943372856150019"",""7014.833034496754"",""[130620.15,22086.55,0,0.05,0]"",""0.002479664981365204"",""[5837127360,22584878634,20288251561,0]"",""[56848449.2,1456.25,6322423.78,354669189.91,3242.31,0,10301.08,359581.04,0,0]"",""350.7411841617897"",""13226.1015625"",""[13868572672,33006653440,196927488,2838528,0,16476692480,0,13851426816,13859892224,0]"""
"gat-ogbn-products-labor-cpu-32-20-2-16-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T18:44:51.000Z"",""5548"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[40]"",""16"",""2"",""cpu"",""10"",""32"",""0.6722791790962219"",""labor"",""0.8429926633834839"",""12.352702785283329"",""5542.885841947049"",""120.9793551992625"",""0.7442903316391565"",""5409.011472988874"",""[104193.63,15781.83,0.01,0.03,0]"",""0.0025932546705007553"",""[5821612937,22529251207,20240632314,0]"",""[56718556.19,1456.25,6300449.66,354593110.7,3240.93,0,10285.19,358645.5,0,0]"",""270.45002038059755"",""13075.36328125"",""[13710512128,32929484800,198246400,2838528,0,16334180352,0,13692768256,13701293056,0]"""
"gat-ogbn-products-labor-cpu-32-20-2-16-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T17:41:14.000Z"",""3808"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[30]"",""16"",""2"",""cpu"",""10"",""32"",""0.6782911419868469"",""labor"",""0.84510338306427"",""12.35805555805564"",""3801.7374257668857"",""128.39228102564812"",""0.7601788871646545"",""3660.4499099887903"",""[72445.09,10213.5,0,0.04,0]"",""0.0025718603283166885"",""[5806375710,22481971532,20200676294,0]"",""[56614912.35,1456.25,6284741.5,354535384,3239.55,0,10270.73,357869.75,0,0]"",""183.0220407983288"",""13211.10546875"",""[13852848128,32799072256,197107712,2838528,0,16521805824,0,13839527936,13847875584,0]"""
"gat-ogbn-products-labor-cpu-32-20-2-16-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T17:02:16.000Z"",""2330"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[20]"",""16"",""2"",""cpu"",""10"",""32"",""0.6871574521064758"",""labor"",""0.8502657413482666"",""7.824120147153735"",""2326.0450576655567"",""129.61707744188607"",""0.7857175858527268"",""2188.0600338354707"",""[47078.66,6052.94,0,0.04,0]"",""0.0029151663184165955"",""[5795455569,22447430431,20172996938,0]"",""[56542827.69,1456.25,6274570.25,354496103.75,3238.82,0,10255.41,357389.54,0,0]"",""109.40245651928709"",""13139.12890625"",""[13777375232,32727097344,197963776,2838528,0,16482009088,0,13763653632,13772085248,0]"""
"gat-ogbn-products-labor-cpu-32-20-2-16-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T16:42:54.000Z"",""1154"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10]"",""16"",""2"",""cpu"",""10"",""32"",""0.6841015815734863"",""labor"",""0.8344988822937012"",""12.20662633702159"",""1148.9215739872309"",""128.48122366704047"",""1.032770850497824"",""1007.70559220016"",""[28415.82,784.36,0.01,0.03,0]"",""0.002524357289075851"",""[5786424048,22421499797,20154392792,0]"",""[56495988.72,1456.25,6268540.76,354474466.93,3238.35,0,10240.12,357113.45,0,0]"",""50.38486789353192"",""14064.69140625"",""[14747897856,32752115712,197615616,2838528,0,17479995392,0,14734737408,14743175168,0]"""
"gat-ogbn-products-neighbor-cpu-32-20-2-16-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T14:39:35.000Z"",""7390"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[50]"",""16"",""2"",""cpu"",""10"",""32"",""0.651723325252533"",""neighbor"",""0.8312692046165466"",""12.387688336893916"",""7384.03953747265"",""114.47675509937108"",""0.8350765871878115"",""7256.638667194173"",""[151790.6,25477.12,0,0.03,0]"",""0.001987611874938011"",""[5780653904,22405453932,20143037451,0]"",""[56467711.5,1456.25,6267752.79,354466481.49,3238.15,0,10225.41,356963.51,0,0]"",""362.8314311528578"",""16118.01171875"",""[16900960256,33172013056,197742592,2838528,0,19537248256,0,16883560448,16891934720,0]"""
"gat-ogbn-products-neighbor-cpu-32-20-2-16-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T12:59:54.000Z"",""5972"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[40]"",""16"",""2"",""cpu"",""10"",""32"",""0.6649889349937439"",""neighbor"",""0.8378556966781616"",""12.73209873214364"",""5965.022655200213"",""115.8428337071091"",""0.788835918656285"",""5835.907975770533"",""[121841.62,21218.28,0.01,0.03,0]"",""0.002466123551130295"",""[5762471612,22342793545,20088393208,0]"",""[56316752.07,1456.25,6242404.4,354407159.03,3236.63,0,10207.36,355874.49,0,0]"",""291.7949336102232"",""15830.41015625"",""[16599388160,33000955904,196911104,2838528,0,19271098368,0,16582721536,16591177728,0]"""
"gat-ogbn-products-neighbor-cpu-32-20-2-16-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T11:50:04.000Z"",""4182"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[30]"",""16"",""2"",""cpu"",""10"",""32"",""0.6835593581199646"",""neighbor"",""0.8555298447608948"",""17.256551081314683"",""4178.497781056911"",""125.84365465678276"",""0.6993937350307722"",""4034.847967447713"",""[89216.18,14487.18,0,0.04,0]"",""0.002090994268655777"",""[5745737024,22289099126,20042867666,0]"",""[56195520.63,1456.25,6221283.3,354359120.81,3235.71,0,10189.62,355027.09,0,0]"",""201.74196253102272"",""14943.59375"",""[15669493760,32833667072,197001216,2838528,0,18375094272,0,15655239680,15663683584,0]"""
"gat-ogbn-products-neighbor-cpu-32-20-2-16-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T11:04:58.000Z"",""2697"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[20]"",""16"",""2"",""cpu"",""10"",""32"",""0.678897500038147"",""neighbor"",""0.8474429845809937"",""11.394173968583344"",""2691.2405970524997"",""130.00741756148636"",""0.7935229271187065"",""2549.2927645426244"",""[59208.63,8978.68,0,0.04,0]"",""0.00770372711122036"",""[5733535755,22248593551,20009254900,0]"",""[56106779.29,1456.25,6206864.77,354328781.98,3234.95,0,10171.3,354435.49,0,0]"",""127.46423209933565"",""14964.0234375"",""[15690915840,32717111296,196775936,2838528,0,18432118784,0,15677702144,15686074368,0]"""
"gat-ogbn-products-neighbor-cpu-32-20-2-16-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-17T10:41:02.000Z"",""1427"","""",""gat"",""1024"",""1000"",""3"",""ogbn-products"",""20"",""[10]"",""16"",""2"",""cpu"",""10"",""32"",""0.6834797859191895"",""neighbor"",""0.8453322649002075"",""13.584803564473988"",""1421.1866983994842"",""128.80243665911257"",""0.9555795779499984"",""1278.2556264754385"",""[34602.92,3754.39,0,0.03,0]"",""0.002253018319606781"",""[5722771674,22218135997,19986051562,0]"",""[56047858.25,1456.25,6197922.51,354310459.03,3234.47,0,10148.72,354058.59,0,0]"",""63.91231042603031"",""14145.0078125"",""[14832115712,32601190400,196554752,2838528,0,17585659904,0,14817263616,14825783296,0]"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-800000,""finished"",""-"",""jana-vatter"","""",""2023-12-16T09:09:04.000Z"",""91910"","""",""gat"",""1024"",""800000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.798255443572998"",""saint"",""0.8295102119445801"",""16.464530754834414"",""91902.8051789049"",""138.27095601148903"",""0.9498512090178968"",""91747.5138966646"",""[1406736.51,155918.37,0.01,0.03,0]"",""0.0020524151623249054"",""[5713522080,22196475581,19971101378,0]"",""[56013396.08,1456.25,6194176.61,354302931.59,3234.11,0,10118.6,353856.4,0,0]"",""4587.374865021649"",""12790.1796875"",""[13411475456,19954806784,198107136,2838528,0,15918137344,0,13398085632,13406631936,0]"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-700000,""finished"",""-"",""jana-vatter"","""",""2023-12-15T10:57:07.000Z"",""79909"","""",""gat"",""1024"",""700000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.8017474412918091"",""saint"",""0.8320311903953552"",""12.32234768383205"",""79903.74969494529"",""132.27716520242393"",""0.92270800949996"",""79758.60682857782"",""[1217777.4,136870.9,0.01,0.04,0]"",""0.0023162104189395905"",""[5668313224,21775477505,19521442769,0]"",""[54614862.34,1434.89,6039081.17,352925584.41,3204.66,0,10091.59,343991.52,0,0]"",""3987.929503496457"",""12769.65234375"",""[13389950976,19933143040,197234688,2838528,0,15896473600,0,13375737856,13384148992,0]"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-400000,""finished"",""-"",""jana-vatter"","""",""2023-12-14T23:31:08.000Z"",""41151"","""",""gat"",""1024"",""400000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.7920695543289185"",""saint"",""0.8224136829376221"",""14.511603880673649"",""41145.44014054909"",""129.79782226122916"",""1.0384173411779454"",""41000.56623508036"",""[643672.32,76266.31,0,0.04,0]"",""0.0020452048629522324"",""[5626056763,21407571564,19133765277,0]"",""[53404262.63,1431.7,5902945.44,351724026.12,3179.5,0,10068.44,335266.91,0,0]"",""2050.0275299466216"",""12856.4765625"",""[13480992768,20024623104,197226496,2838528,0,15987953664,0,13467131904,13475525632,0]"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-230000,""finished"",""-"",""jana-vatter"","""",""2023-12-14T18:24:02.000Z"",""18417"","""",""gat"",""1024"",""230000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.7925272583961487"",""saint"",""0.8173553347587585"",""11.970691584050655"",""18410.246451493353"",""138.5521436817944"",""1.1133055952546511"",""18259.185235850513"",""[325057.74,30306.38,0,0.04,0]"",""0.002023603767156601"",""[5593406470,21202438428,18921116251,0]"",""[52764267.04,1408.94,5827070.34,351127491.75,3166,0,10057.49,330642.73,0,0]"",""912.95871551577"",""12811.2421875"",""[13433561088,19972452352,198500352,2838528,0,15939932160,0,13420793856,13428990976,0]"""
"gat-ogbn-products-saint-cpu-32-20-2-16-10-1024-[10, 10]-100000,""finished"",""-"",""jana-vatter"","""",""2023-12-14T16:47:04.000Z"",""5810"","""",""gat"",""1024"",""100000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10"",""32"",""0.7782933712005615"",""saint"",""0.7923055291175842"",""14.362507430836558"",""5804.802376976237"",""114.15230522677302"",""1.3680871027121273"",""5675.7498867902905"",""[119924.75,2232.32,0,0.04,0.29]"",""0.007519233971834183"",""[5570943418,21094863878,18814120681,0]"",""[52441010.62,1408.78,5796908.91,350893625.87,3160.32,0,10050.67,328341.33,0,0]"",""283.78697392707693"",""13768.30078125"",""[14437109760,20964941824,198455296,2838528,0,16938897408,0,14419771392,14428136448,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-13T11:48:39.000Z"",""104295"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[50]"",""16"",""2"",""cpu"",""10"",""32"",""0.7660574913024902"",""shadow"",""0.8432112336158752"",""24.003540648147464"",""104289.85310984775"",""122.47333206608891"",""0.7884676975289775"",""104142.82025479151"",""[1498640.29,209399.11,0.01,0.03,0]"",""0.004603076726198196"",""[5559743311,21054275821,18774793645,0]"",""[52321573.21,1408.78,5794670.83,350829699.32,3158.57,0,10046.79,327636.61,0,0]"",""5207.1401411264205"",""12910.2890625"",""[13537419264,20409696256,197713920,2838528,0,16041103360,0,13520162816,13528648704,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-12T12:55:42.000Z"",""82369"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[40]"",""16"",""2"",""cpu"",""10"",""32"",""0.7664614915847778"",""shadow"",""0.8440495729446411"",""15.532018415629864"",""82361.20689376816"",""129.2678860500455"",""0.7904622452864375"",""82215.84656504728"",""[1174782.93,163298.19,0.01,0.04,0]"",""0.0021141767501831055"",""[5507636326,20587757725,18276656275,0]"",""[50831837.62,1350.15,5586399.59,349201563.9,3121.54,0,9994.6,316755.33,0,0]"",""4110.79134772392"",""12751.265625"",""[13370671104,20012302336,196673536,2838528,0,15878881280,0,13357182976,13365623808,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T21:54:15.000Z"",""54079"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[30]"",""16"",""2"",""cpu"",""10"",""32"",""0.7475729584693909"",""shadow"",""0.839968204498291"",""12.164918076246977"",""54073.173472324386"",""127.7345671094954"",""0.8074345134700518"",""53932.704568525776"",""[809594.3,118949.25,0.01,0.03,0]"",""0.002769138664007187"",""[5461123731,20215558880,17882674640,0]"",""[49664250.46,1346.74,5424041.66,347904824.04,3096.66,0,9955.88,307925.81,0,0]"",""2696.6343693191184"",""12762.08984375"",""[13382021120,19990142976,197718016,2838528,0,15922302976,0,13368352768,13376879616,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T13:48:23.000Z"",""29143"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[20]"",""16"",""2"",""cpu"",""10"",""32"",""0.7404824495315552"",""shadow"",""0.8388255834579468"",""12.576274836435914"",""29138.312157092616"",""135.13548679836094"",""0.8352755898021046"",""28990.041205698624"",""[441363.22,66935.75,0,0.04,0]"",""0.001996193081140518"",""[5423299136,19950081459,17617604022,0]"",""[48859452.55,1339.43,5305752.43,347103416.52,3083.47,0,9922.92,301946.82,0,0]"",""1449.5013445125892"",""12789.109375"",""[13410353152,19991248896,196874240,2838528,0,15917690880,0,13396443136,13404854272,0]"""
"gat-ogbn-products-shadow-cpu-32-20-2-16-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T11:54:58.000Z"",""6796"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[10]"",""16"",""2"",""cpu"",""10"",""32"",""0.7319292426109314"",""shadow"",""0.8263204097747803"",""11.666167229413986"",""6789.2596875317395"",""105.64253071136773"",""0.9748269183648064"",""6671.3998533617705"",""[138525.32,9441.49,0,0.04,0]"",""0.002321183681488037"",""[5389340396,19789954362,17468628653,0]"",""[48420714.28,1339.43,5239189.01,346679312.32,3077.25,0,9889.5,298466.52,0,0]"",""333.56954944171014"",""13161.64453125"",""[13800984576,20377776128,197980160,2838528,0,16303824896,0,13783900160,13792293888,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-3500-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T11:27:43.000Z"",""1627"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""3500"",""32"",""0.15982307493686676"",""cluster"",""0.15843258798122406"",""11.89640219323337"",""1622.4741697981954"",""127.8391046654433"",""4.77947461605072"",""1352.8112182263285"",""[22915.68,3862.89,0.01,0.53,0]"",""129.38875770568848"",""[5372002759,19732423442,17418523815,0]"",""[48282858.14,1328.66,5229773.25,346609821.81,3075.56,0,9853.3,297629.52,0,0]"",""67.64019971601665"",""12672.33203125"",""[13287903232,19867414528,198799360,2838528,0,15792144384,0,13272985600,13281420288,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-5000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T11:00:10.000Z"",""1644"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""5000"",""32"",""0.21799057722091675"",""cluster"",""0.21314610540866852"",""12.2787582334131"",""1639.38701727055"",""126.02634485065936"",""4.552698612213135"",""1332.2974021099508"",""[22114.44,3833.34,0.02,0.52,0]"",""168.23760266415775"",""[5370378519,19723856562,17410751369,0]"",""[48260069.48,1328.66,5225926.68,346584275.73,3070.8,0,9852.29,297456.81,0,0]"",""66.61449040435255"",""12673.375"",""[13288996864,19867381760,199544832,2838528,0,15792111616,0,13273944064,13282255872,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-6000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T10:33:42.000Z"",""1579"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""6000"",""32"",""0.29098033905029297"",""cluster"",""0.28928935527801514"",""10.852561993524432"",""1573.512196334079"",""128.74086623825133"",""4.556598901748657"",""1295.41918499209"",""[21687.68,3588.58,0.01,0.54,0]"",""137.9609593078494"",""[5368610642,19715355692,17403035892,0]"",""[48238084.61,1328.66,5222110.72,346557366.96,3066.07,0,9851.38,297281.54,0,0]"",""64.7705776466988"",""12664.0078125"",""[13279174656,19859881984,198914048,2838528,0,15784611840,0,13265764352,13274115072,0]"""
"gat-ogbn-products-cluster-cpu-32-20-2-16-10000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-12-11T10:08:32.000Z"",""1502"","""",""gat"",""1024"",""1000"",""2"",""ogbn-products"",""20"",""[10,10]"",""16"",""2"",""cpu"",""10000"",""32"",""0.4406551718711853"",""cluster"",""0.4467521607875824"",""5.776397889479995"",""1497.110349677503"",""127.88917013444006"",""3.4131792306900026"",""1150.315720209852"",""[21216.45,3133.54,0.02,0.55,0]"",""212.58711318299177"",""[5366589326,19706844092,17395512657,0]"",""[48216517.99,1328.66,5218537.03,346531915.47,3061.15,0,9850.49,297103.23,0,0]"",""57.5154246523045"",""12734.5859375"",""[13353181184,19932831744,199213056,2838528,0,15857561600,0,13339041792,13347300352,0]"""
